-0.0025,0.0
-0.00249,-0.08
-0.00248,0.0
-0.00247,0.0
-0.00246,0.0
-0.00245,0.0
-0.00244,0.0
-0.00243,0.0
-0.00242,0.0
-0.00241,0.0
-0.0024,0.0
-0.00239,0.0
-0.00238,0.0
-0.00237,0.0
-0.00236,0.0
-0.00235,0.0
-0.00234,0.0
-0.00233,0.0
-0.00232,0.0
-0.00231,0.0
-0.0023,0.0
-0.00229,0.0
-0.00228,0.0
-0.00227,-0.08
-0.00226,0.0
-0.00225,0.0
-0.00224,0.0
-0.00223,0.0
-0.00222,0.0
-0.00221,0.0
-0.0022,0.0
-0.00219,0.0
-0.00218,0.0
-0.00217,-0.08
-0.00216,0.0
-0.00215,0.0
-0.00214,-0.08
-0.00213,0.0
-0.00212,0.0
-0.00211,0.0
-0.0021,0.0
-0.00209,-0.08
-0.00208,0.0
-0.00207,0.0
-0.00206,0.0
-0.00205,0.0
-0.00204,0.0
-0.00203,-0.08
-0.00202,0.0
-0.00201,-0.08
-0.002,0.0
-0.00199,0.0
-0.00198,0.0
-0.00197,0.0
-0.00196,0.0
-0.00195,0.0
-0.00194,0.0
-0.00193,-0.08
-0.00192,-0.08
-0.00191,0.0
-0.0019,0.0
-0.00189,0.0
-0.00188,0.0
-0.00187,0.0
-0.00186,0.0
-0.00185,0.0
-0.00184,0.0
-0.00183,0.0
-0.00182,0.0
-0.00181,0.0
-0.0018,0.08
-0.00179,0.0
-0.00178,0.0
-0.00177,0.0
-0.00176,0.0
-0.00175,0.0
-0.00174,0.0
-0.00173,0.0
-0.00172,0.0
-0.00171,-0.08
-0.0017,0.0
-0.00169,0.0
-0.00168,0.0
-0.00167,0.0
-0.00166,0.0
-0.00165,0.0
-0.00164,-0.08
-0.00163,0.0
-0.00162,0.0
-0.00161,0.0
-0.0016,0.0
-0.00159,0.0
-0.00158,0.0
-0.00157,0.0
-0.00156,0.0
-0.00155,-0.08
-0.00154,-0.08
-0.00153,0.0
-0.00152,-0.08
-0.00151,-0.08
-0.0015,0.0
-0.00149,0.0
-0.00148,0.0
-0.00147,0.0
-0.00146,-0.08
-0.00145,0.0
-0.00144,0.0
-0.00143,-0.08
-0.00142,0.0
-0.00141,0.0
-0.0014,0.0
-0.00139,0.0
-0.00138,0.0
-0.00137,0.0
-0.00136,0.0
-0.00135,0.0
-0.00134,0.0
-0.00133,0.0
-0.00132,0.0
-0.00131,0.0
-0.0013,0.0
-0.00129,0.0
-0.00128,-0.08
-0.00127,0.0
-0.00126,0.0
-0.00125,-0.08
-0.00124,0.0
-0.00123,0.0
-0.00122,0.0
-0.00121,-0.08
-0.0012,0.0
-0.00119,0.0
-0.00118,0.0
-0.00117,0.0
-0.00116,0.0
-0.00115,0.0
-0.00114,0.0
-0.00113,0.0
-0.00112,0.0
